date,well_name,on_stream_hrs,bhp,downhole_temp,annulus_p,choke_size,whp,wht,cum_oil,cum_form_gas,cum_total_gas,cum_water,oil_day,gas_day,water_day,max_bhp,Reservoir Name,Initial_PSI,Bubble_PSI,Current_PSI,Solution_GOR,Formation_Factor,Reservoir Type,Flow Mechanism,Production Stability,gor_plot,GOR_Trend_Class,watercut,Watercut_Trend_Class,pi,PI_Trend_Class
2015-07-24,9,24.0,2114.0,153.941,731.797,100.0,73.507,87.137,136159.0,124589.0,179962.0,152696.0,572.0,771.0,1185.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.347902097902098,aSolGOR,0.6744450768355151,Incre,-2.0,Incre
2015-07-25,9,24.0,2075.0,154.426,732.839,100.0,73.215,87.872,136724.0,125118.0,180727.0,153876.0,565.0,765.0,1180.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3539823008849559,aSolGOR,0.6762177650429799,Incre,-1.7384615384615385,Incre
2015-07-26,9,24.0,2071.0,155.84,731.224,100.0,73.249,87.622,137283.0,125639.0,181479.0,155052.0,559.0,752.0,1176.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3452593917710196,aSolGOR,0.6778097982708934,Incre,-1.6990881458966565,Incre
2015-07-27,9,24.0,2073.0,153.984,735.096,100.0,73.14,87.753,137837.0,126156.0,182225.0,156229.0,554.0,746.0,1177.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3465703971119134,aSolGOR,0.6799537839399191,Incre,-1.694189602446483,Incre
2015-07-28,9,24.0,2104.0,153.696,728.026,100.0,73.002,88.81,138382.0,126667.0,182963.0,157393.0,545.0,738.0,1164.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3541284403669724,aSolGOR,0.6811000585137508,Incre,-1.8412162162162162,Incre
2015-07-29,9,24.0,2095.0,158.656,719.065,100.0,73.062,88.781,138937.0,127186.0,183713.0,158717.0,555.0,750.0,1324.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3513513513513513,aSolGOR,0.7046301224055349,Incre,-1.819672131147541,Incre
2015-07-30,9,24.0,2080.0,157.546,715.207,100.0,73.259,88.587,139481.0,127693.0,184445.0,159890.0,544.0,732.0,1173.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3455882352941178,aSolGOR,0.6831683168316832,Incre,-1.7,Incre
2015-07-31,9,24.0,2088.0,157.36,718.599,100.0,73.297,88.91,140015.0,128189.0,185162.0,161063.0,534.0,717.0,1173.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3426966292134832,aSolGOR,0.687170474516696,Incre,-1.7115384615384615,Incre
2015-08-01,9,24.0,2071.0,156.288,715.416,100.0,73.783,87.96,140547.0,128682.0,185874.0,162235.0,532.0,712.0,1172.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3383458646616542,aSolGOR,0.687793427230047,Incre,-1.6170212765957446,Incre
2015-08-02,9,24.0,2075.0,155.407,718.127,100.0,73.211,88.552,141078.0,129173.0,186583.0,163408.0,531.0,709.0,1173.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.335216572504708,aSolGOR,0.6883802816901409,Incre,-1.633846153846154,Incre
2015-08-03,9,24.0,2072.0,154.73,710.515,100.0,73.71,87.356,141604.0,129663.0,187291.0,164581.0,526.0,708.0,1173.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3460076045627376,aSolGOR,0.6904061212477928,Incre,-1.603658536585366,Incre
2015-08-04,9,24.0,2086.0,154.348,710.132,100.0,73.537,88.385,142132.0,130156.0,188003.0,165754.0,528.0,712.0,1173.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3484848484848484,aSolGOR,0.689594356261023,Incre,-1.6815286624203822,Incre
2015-08-05,9,24.0,2054.0,153.916,709.873,100.0,73.867,88.284,142661.0,130640.0,188702.0,166923.0,529.0,699.0,1169.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3213610586011342,aSolGOR,0.6884570082449941,Incre,-1.5289017341040463,Incre
2015-08-06,9,24.0,2072.0,157.366,710.786,100.0,73.404,88.691,143182.0,131121.0,189397.0,168097.0,521.0,695.0,1174.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3339731285988483,aSolGOR,0.6926253687315634,Incre,-1.5884146341463414,Incre
2015-08-07,9,24.0,2076.0,154.292,715.762,100.0,72.8,89.524,143698.0,131610.0,190103.0,169272.0,516.0,706.0,1175.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3682170542635659,aSolGOR,0.6948551153163809,Incre,-1.5925925925925926,Incre
2015-08-08,9,24.0,2049.0,158.416,713.256,100.0,73.39,88.715,144204.0,132097.0,190807.0,170447.0,506.0,704.0,1175.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.391304347826087,aSolGOR,0.6989886972040452,Incre,-1.4415954415954415,Incre
2015-08-09,9,24.0,2050.0,159.452,708.805,100.0,73.805,87.943,144715.0,132582.0,191508.0,171621.0,511.0,701.0,1174.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3718199608610568,aSolGOR,0.6967359050445104,Incre,-1.46,Incre
2015-08-10,9,24.0,2068.0,155.203,711.454,100.0,73.552,88.796,145222.0,133065.0,192205.0,172795.0,507.0,697.0,1174.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3747534516765285,aSolGOR,0.6983938132064248,Incre,-1.5271084337349397,Incre
2015-08-11,9,24.0,2038.0,159.64,708.268,100.0,73.195,88.399,145722.0,133546.0,192900.0,173911.0,500.0,695.0,1116.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.39,aSolGOR,0.6905940594059405,Incre,-1.3812154696132597,Incre
2015-08-12,9,24.0,2054.0,153.723,713.798,100.0,73.134,89.059,146226.0,134025.0,193592.0,175071.0,504.0,692.0,1160.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.373015873015873,aSolGOR,0.6971153846153846,Incre,-1.4566473988439306,Incre
2015-08-13,9,24.0,2059.0,157.295,714.258,100.0,73.307,89.191,146726.0,134504.0,194283.0,176228.0,500.0,691.0,1157.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.382,aSolGOR,0.6982498491249246,Incre,-1.466275659824047,Incre
2015-08-14,9,24.0,2054.0,159.671,707.259,100.0,73.595,88.082,147227.0,134982.0,194974.0,177386.0,501.0,691.0,1158.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.379241516966068,aSolGOR,0.6980108499095841,Incre,-1.4479768786127167,Incre
2015-08-15,9,24.0,2067.0,157.147,705.816,100.0,73.424,87.974,147729.0,135455.0,195657.0,178544.0,502.0,683.0,1158.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3605577689243027,aSolGOR,0.6975903614457831,Incre,-1.5075075075075075,Incre
2015-08-16,9,24.0,2051.0,156.887,714.003,100.0,72.799,89.542,148228.0,135921.0,196331.0,179681.0,499.0,674.0,1137.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3507014028056112,aSolGOR,0.6949877750611247,Incre,-1.4297994269340975,Incre
2015-08-17,9,24.0,2067.0,157.107,708.46,100.0,72.916,89.326,148722.0,136385.0,197001.0,180816.0,494.0,670.0,1135.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3562753036437247,aSolGOR,0.6967464702271332,Incre,-1.4834834834834836,Incre
2015-08-18,9,24.0,2028.0,153.741,702.865,100.0,73.718,87.083,149219.0,136849.0,197671.0,181911.0,497.0,670.0,1095.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3480885311871227,aSolGOR,0.6878140703517588,Incre,-1.336021505376344,Incre
2015-08-19,9,24.0,2044.0,156.484,703.659,97.91667,73.633,87.623,149721.0,137319.0,198350.0,183132.0,502.0,679.0,1221.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3525896414342629,aSolGOR,0.7086477074869414,Incre,-1.4101123595505618,Incre
2015-08-20,9,24.0,2033.0,157.903,704.733,100.0,73.318,88.581,150222.0,137786.0,199024.0,184310.0,501.0,674.0,1178.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.345309381237525,aSolGOR,0.7016081000595593,Incre,-1.3651226158038148,Incre
2015-08-21,9,24.0,2039.0,153.902,704.09,100.0,73.567,88.279,150719.0,138250.0,199695.0,185460.0,497.0,671.0,1150.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3501006036217305,aSolGOR,0.6982392228293868,Incre,-1.3767313019390581,Incre
2015-08-22,9,24.0,2034.0,155.314,706.623,100.0,73.512,88.453,151215.0,138710.0,200360.0,186594.0,496.0,665.0,1134.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.340725806451613,aSolGOR,0.6957055214723926,Incre,-1.355191256830601,Incre
2015-08-23,9,24.0,2053.0,156.816,705.015,100.0,73.666,87.844,151700.0,139158.0,201005.0,187752.0,485.0,645.0,1158.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3298969072164948,aSolGOR,0.7048082775410834,Incre,-1.3976945244956773,Incre
2015-08-24,9,24.0,2045.0,156.437,702.896,100.0,73.579,87.28,152183.0,139607.0,201654.0,188898.0,483.0,649.0,1146.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3436853002070392,aSolGOR,0.7034990791896869,Incre,-1.36056338028169,Incre
2015-08-25,9,24.0,2040.0,158.298,704.725,100.0,73.304,88.442,152665.0,140053.0,202299.0,190038.0,482.0,645.0,1140.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.338174273858921,aSolGOR,0.7028360049321825,Incre,-1.3388888888888888,Incre
2015-08-26,9,13.61,2041.0,159.38,17.585,56.38641,74.026,87.662,152989.0,140358.0,202740.0,190895.0,324.0,441.0,857.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3611111111111112,aSolGOR,0.7256562235393734,Incre,-0.9025069637883009,Incre
2015-08-31,9,23.08,2034.0,156.467,131.194,89.85743,76.291,83.667,153488.0,140895.0,203515.0,192692.0,499.0,775.0,1797.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.5531062124248498,aSolGOR,0.7826655052264808,Incre,-1.3633879781420766,Incre
2015-09-01,9,24.0,2033.0,157.619,447.421,100.0,72.99,89.308,153958.0,141364.0,204193.0,193916.0,470.0,678.0,1224.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.4425531914893617,aSolGOR,0.7225501770956316,Incre,-1.2806539509536785,Incre
2015-09-02,9,24.0,2034.0,156.419,451.598,100.0,73.633,88.656,154401.0,141786.0,204802.0,195041.0,443.0,609.0,1125.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3747178329571106,aSolGOR,0.7174744897959183,Incre,-1.210382513661202,Incre
2015-09-03,9,24.0,2028.0,153.939,455.647,100.0,75.903,88.621,154831.0,142208.0,205411.0,196179.0,430.0,609.0,1138.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.416279069767442,aSolGOR,0.7257653061224489,Incre,-1.1559139784946237,Incre
2015-09-04,9,24.0,2027.0,155.774,459.111,100.0,74.5,88.925,155244.0,142606.0,205987.0,197360.0,413.0,576.0,1181.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3946731234866827,aSolGOR,0.7409033877038896,Incre,-1.1072386058981234,Incre
2015-09-05,9,24.0,2017.0,154.955,456.468,100.0,73.308,88.097,155674.0,143010.0,206569.0,198601.0,430.0,582.0,1241.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3534883720930233,aSolGOR,0.7426690604428486,Incre,-1.122715404699739,Incre
2015-09-06,9,24.0,2017.0,159.504,458.126,100.0,73.053,88.597,156090.0,143397.0,207129.0,199733.0,416.0,560.0,1132.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3461538461538463,aSolGOR,0.7312661498708011,Incre,-1.0861618798955615,Incre
2015-09-07,9,24.0,2030.0,156.519,460.383,100.0,72.874,88.96,156502.0,143780.0,207683.0,200917.0,412.0,554.0,1184.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3446601941747574,aSolGOR,0.7418546365914787,Incre,-1.1135135135135135,Incre
2015-09-08,9,24.0,2006.0,159.845,460.602,100.0,72.767,89.162,156912.0,144161.0,208233.0,202121.0,410.0,550.0,1204.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3414634146341464,aSolGOR,0.7459727385377943,Incre,-1.0406091370558375,Incre
2015-09-09,9,24.0,2016.0,156.037,465.202,100.0,72.849,89.363,157321.0,144541.0,208782.0,203328.0,409.0,549.0,1207.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3422982885085575,aSolGOR,0.7469059405940595,Incre,-1.0651041666666667,Incre
2015-09-10,9,24.0,1987.0,156.098,461.823,100.0,73.269,89.055,157730.0,144920.0,209329.0,204561.0,409.0,547.0,1233.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.337408312958435,aSolGOR,0.7509135200974422,Incre,-0.9903147699757869,Incre
2015-09-11,9,24.0,2007.0,156.749,456.438,100.0,73.588,87.98,158139.0,145303.0,209882.0,205794.0,409.0,553.0,1233.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.352078239608802,aSolGOR,0.7509135200974422,Incre,-1.0407124681933841,Incre
2015-09-12,9,24.0,1985.0,157.365,452.868,100.0,73.71,87.21,158554.0,145685.0,210434.0,207015.0,415.0,552.0,1221.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3301204819277108,aSolGOR,0.7463325183374083,Incre,-1.0,Incre
2015-09-13,9,24.0,1999.0,157.998,453.351,100.0,73.445,88.251,158966.0,146063.0,210980.0,208238.0,412.0,546.0,1223.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.325242718446602,aSolGOR,0.7480122324159021,Incre,-1.027431421446384,Incre
2015-09-14,9,24.0,2000.0,159.438,449.185,100.0,73.433,87.899,159367.0,146436.0,211519.0,209456.0,401.0,539.0,1218.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.344139650872818,aSolGOR,0.7523162445954292,Incre,-1.0025,Incre
2015-09-15,9,24.0,1987.0,155.196,450.093,100.0,73.484,88.513,159782.0,146818.0,212070.0,210668.0,415.0,551.0,1212.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3277108433734939,aSolGOR,0.7449293177627535,Incre,-1.0048426150121066,Incre
2015-09-16,9,24.0,1983.0,158.096,449.715,100.0,73.308,88.929,160201.0,147201.0,212624.0,211876.0,419.0,554.0,1208.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3221957040572792,aSolGOR,0.7424708051628764,Incre,-1.0047961630695443,Incre
2015-09-17,9,24.0,1973.0,155.32,445.709,100.0,72.906,89.018,160616.0,147584.0,213177.0,213092.0,415.0,553.0,1216.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3325301204819278,aSolGOR,0.7455548743102391,Incre,-0.9718969555035128,Incre
2015-09-18,9,24.0,1984.0,153.9,443.81,100.0,72.822,89.127,161047.0,147976.0,213743.0,214226.0,431.0,566.0,1134.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3132250580046403,aSolGOR,0.7246006389776358,Incre,-1.0360576923076923,Incre
2015-09-19,9,24.0,1983.0,158.912,443.212,100.0,72.932,89.218,161466.0,148355.0,214291.0,215337.0,419.0,548.0,1111.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.307875894988067,aSolGOR,0.7261437908496732,Incre,-1.0047961630695443,Incre
2015-09-20,9,24.0,1984.0,154.303,445.633,100.0,73.157,89.335,161868.0,148730.0,214832.0,216390.0,402.0,541.0,1053.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.345771144278607,aSolGOR,0.7237113402061855,Incre,-0.9663461538461539,Incre
2015-09-21,9,24.0,1988.0,157.462,442.142,100.0,73.34,88.95,162292.0,149127.0,215406.0,217481.0,424.0,574.0,1091.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3537735849056605,aSolGOR,0.7201320132013201,Incre,-1.029126213592233,Incre
2015-09-22,9,23.32,1974.0,155.236,412.932,68.64707,87.135,83.292,162643.0,149467.0,215897.0,218391.0,351.0,491.0,910.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.398860398860399,aSolGOR,0.7216494845360825,Incre,-0.823943661971831,Incre
2015-09-23,9,24.0,1978.0,154.903,441.427,99.99819,73.941,88.87,163070.0,149867.0,216474.0,219567.0,427.0,577.0,1176.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.351288056206089,aSolGOR,0.7336244541484717,Incre,-1.0118483412322274,Incre
2015-09-24,9,24.0,1992.0,155.244,438.356,100.0,74.669,87.509,163496.0,150266.0,217050.0,220761.0,426.0,576.0,1194.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.352112676056338,aSolGOR,0.737037037037037,Incre,-1.0441176470588236,Incre
2015-09-25,9,24.0,1968.0,159.846,435.469,100.0,74.259,88.001,163920.0,150667.0,217630.0,221957.0,424.0,580.0,1196.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3679245283018868,aSolGOR,0.7382716049382716,Incre,-0.9814814814814815,Incre
2015-09-26,9,24.0,1978.0,154.43,439.328,100.0,73.741,88.823,164344.0,151065.0,218205.0,223148.0,424.0,575.0,1191.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3561320754716981,aSolGOR,0.7374613003095976,Incre,-1.004739336492891,Incre
2015-09-27,9,24.0,1960.0,156.146,441.26,100.0,74.024,88.82,164763.0,151463.0,218779.0,224338.0,419.0,574.0,1190.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.369928400954654,aSolGOR,0.7395898073337477,Incre,-0.9522727272727273,Incre
2015-09-28,9,24.0,1979.0,154.666,436.179,100.0,74.756,87.775,165181.0,151857.0,219349.0,225521.0,418.0,570.0,1183.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3636363636363635,aSolGOR,0.7389131792629606,Incre,-0.9928741092636579,Incre
2015-09-29,9,24.0,1975.0,154.125,433.153,97.91667,74.626,86.847,165597.0,152251.0,219918.0,226652.0,416.0,569.0,1131.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3677884615384615,aSolGOR,0.7310924369747899,Incre,-0.9788235294117648,Incre
2015-09-30,9,24.0,1971.0,158.18,436.215,97.91667,73.921,87.808,165983.0,152614.0,220443.0,227758.0,386.0,525.0,1106.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3601036269430051,aSolGOR,0.7412868632707775,Incre,-0.8997668997668997,Incre
2015-10-01,9,24.0,1951.0,154.475,437.112,100.0,71.526,88.537,166375.0,152984.0,220977.0,228900.0,392.0,534.0,1142.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3622448979591837,aSolGOR,0.7444589308996089,Incre,-0.8730512249443207,Incre
2015-10-02,9,24.0,1964.0,159.341,439.751,100.0,66.415,89.496,166783.0,153369.0,221533.0,230076.0,408.0,556.0,1176.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3627450980392157,aSolGOR,0.7424242424242424,Incre,-0.9357798165137615,Incre
2015-10-03,9,24.0,1967.0,159.75,440.608,100.0,66.517,89.412,167187.0,153751.0,222085.0,231286.0,404.0,552.0,1210.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3663366336633664,aSolGOR,0.7496902106567535,Incre,-0.9330254041570438,Incre
2015-10-04,9,24.0,1940.0,158.74,443.736,97.91667,66.157,90.043,167590.0,154129.0,222631.0,232481.0,403.0,546.0,1195.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3548387096774193,aSolGOR,0.7478097622027534,Incre,-0.8760869565217392,Incre
2015-10-05,9,24.0,1939.0,158.431,438.762,100.0,66.912,88.694,167990.0,154508.0,223178.0,233685.0,400.0,547.0,1204.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3675,aSolGOR,0.7506234413965087,Incre,-0.8676789587852495,Incre
2015-10-06,9,24.0,1971.0,154.685,431.549,100.0,67.374,86.382,168387.0,154885.0,223722.0,234887.0,397.0,544.0,1202.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3702770780856424,aSolGOR,0.7517198248905566,Incre,-0.9254079254079254,Incre
2015-10-07,9,24.0,1970.0,159.135,429.273,100.0,67.466,85.908,168786.0,155260.0,224265.0,236082.0,399.0,543.0,1195.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3609022556390977,aSolGOR,0.7496863237139272,Incre,-0.9279069767441861,Incre
2015-10-08,9,24.0,1936.0,154.52,432.008,100.0,66.624,87.534,169180.0,155634.0,224804.0,237275.0,394.0,539.0,1193.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.368020304568528,aSolGOR,0.7517328292375551,Incre,-0.8491379310344828,Incre
2015-10-09,9,24.0,1930.0,156.498,442.16,100.0,65.778,89.595,169580.0,156009.0,225347.0,238485.0,400.0,543.0,1210.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3575,aSolGOR,0.7515527950310559,Incre,-0.851063829787234,Incre
2015-10-10,9,24.0,1965.0,155.956,439.469,100.0,66.441,89.356,169979.0,156384.0,225888.0,239704.0,399.0,541.0,1219.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.355889724310777,aSolGOR,0.7533992583436341,Incre,-0.9172413793103448,Incre
2015-10-11,9,24.0,1932.0,155.911,434.488,100.0,67.115,88.507,170379.0,156760.0,226431.0,240921.0,400.0,543.0,1217.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3575,aSolGOR,0.7526283240568955,Incre,-0.8547008547008547,Incre
2015-10-12,9,24.0,1938.0,158.229,434.212,100.0,67.245,88.213,170775.0,157135.0,226972.0,242140.0,396.0,541.0,1219.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3661616161616161,aSolGOR,0.7547987616099071,Incre,-0.8571428571428571,Incre
2015-10-13,9,23.17,1925.0,157.205,433.696,90.67177,70.16,87.662,171123.0,157467.0,227452.0,243327.0,348.0,480.0,1187.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3793103448275863,aSolGOR,0.7732899022801303,Incre,-0.7326315789473684,Incre
2015-10-14,9,24.0,1939.0,157.599,438.931,100.0,68.528,88.377,171510.0,157828.0,227974.0,244561.0,387.0,522.0,1234.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3488372093023255,aSolGOR,0.7612584824182603,Incre,-0.8394793926247288,Incre
2015-10-15,9,24.0,1925.0,156.518,435.293,100.0,71.127,87.893,171896.0,158194.0,228503.0,245777.0,386.0,529.0,1216.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3704663212435233,aSolGOR,0.7590511860174781,Incre,-0.8126315789473684,Incre
2015-10-16,9,24.0,1925.0,156.804,439.982,100.0,66.186,89.565,172293.0,158566.0,229040.0,247055.0,397.0,537.0,1278.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3526448362720402,aSolGOR,0.7629850746268657,Incre,-0.8357894736842105,Incre
2015-10-17,9,24.0,1921.0,159.29,436.275,100.0,66.048,89.831,172686.0,158932.0,229569.0,248304.0,393.0,529.0,1249.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3460559796437659,aSolGOR,0.7606577344701584,Incre,-0.8204592901878914,Incre
2015-10-18,9,24.0,1932.0,159.36,436.732,100.0,65.748,89.941,173080.0,159296.0,230095.0,249545.0,394.0,526.0,1241.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3350253807106598,aSolGOR,0.7590214067278287,Incre,-0.8418803418803419,Incre
2015-10-19,9,24.0,1931.0,159.489,435.794,100.0,66.316,89.682,173462.0,159652.0,230609.0,250766.0,382.0,514.0,1221.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3455497382198953,aSolGOR,0.7616968184653774,Incre,-0.814498933901919,Incre
2015-10-20,9,24.0,1946.0,154.848,432.291,100.0,66.762,89.196,173845.0,160009.0,231124.0,251951.0,383.0,515.0,1185.0,2333.0,DEPU,2800.0,2800.0,2400.0,1200.0,1.37,Saturated,GL,Unsteady,1.3446475195822454,aSolGOR,0.7557397959183674,Incre,-0.8436123348017621,Incre
